ep_rew_mean,num_episodes,total_time,mean_int_reward,total timesteps,entropy_loss,total_loss,intrinsic_loss,value_loss,policy_gradient_loss
40.68195417999999,448,794.6748847961426,7.525013e-08,450560,-0.8765131645370274,0.7307206945036702,7.092698057959978e-05,0.732008925275295,-0.0013236942619147033
26.27412142,456,807.7832627296448,7.88916e-08,458752,-0.8748605121392756,0.6036734825903729,4.282068396364025e-05,0.6060382969735656,-0.0023862247251744922
11.945244240000001,464,822.8615961074829,8.496844e-08,466944,-0.8874374648090452,0.55121661753444,2.2885243802761578e-05,0.5541095820080955,-0.0029044070955568813
11.546054100000001,472,840.1618096828461,8.4602135e-08,475136,-0.8968021326232701,0.4857770803475585,1.6460354061109683e-05,0.4895510389585979,-0.003782188788069968
7.598480300000001,480,857.4664816856384,8.118423e-08,483328,-0.8882004567887634,0.44632528029823015,1.0809414012769025e-05,0.4487201343050401,-0.0024002587138163807
11.07296118,488,874.39146900177,7.475617e-08,491520,-0.8736816607881337,0.4291262895394395,9.520086288006268e-06,0.4324998462005169,-0.0033783167042214122
16.900884899999998,496,891.251592874527,6.935899e-08,499712,-0.8593013533391058,0.411600129002671,7.096320884336649e-06,0.413080183040438,-0.001483602198209141
24.65228792,504,908.3316214084625,6.278113e-08,507904,-0.8380907934624702,0.47398419516330137,7.779898408877272e-06,0.475940539090152,-0.001960233876055153
35.65490658,516,925.8016176223755,6.0000346e-08,516096,-0.822439556894824,0.599460514347667,6.338400513516973e-06,0.6008809484956146,-0.0014236033482042949
39.82638266,524,942.6514666080475,5.74797e-08,524288,-0.8187296577729285,0.7908441435207711,5.22106908982245e-06,0.7914185378551337,-0.000577004868907577
44.82429576,532,959.3855319023132,5.351141e-08,532480,-0.8005865304265172,0.7018707981968421,4.885888849859299e-06,0.7030977663238446,-0.0012294110714273884
48.31830564,540,977.5765454769135,5.0240246e-08,540672,-0.7786039410158991,0.5990229758192877,3.854648763290669e-06,0.5997317203567946,-0.0007106718618885568
49.154339359999994,548,993.8714163303375,5.044308e-08,548864,-0.766013590246439,0.5885093778678211,5.194183471668445e-06,0.5894409305601584,-0.0009341497840731209
49.49072306,556,1010.3732533454895,4.8711062e-08,557056,-0.7567805238068104,0.7377085042726312,3.739904772892544e-06,0.738459631699152,-0.0007529973789071264
49.133093200000005,564,1025.0056595802307,4.528374e-08,565248,-0.7442400846164674,0.6936163625158751,3.3096952493094633e-06,0.6959558742659283,-0.002341166597677868
49.16300884,572,1041.0655071735382,4.2308862e-08,573440,-0.7247551926877349,0.603311209157048,3.0708207517604614e-06,0.6033894590102136,-7.978526354156437e-05
48.87225370000001,580,1056.9251527786255,4.2300133e-08,581632,-0.7200430150143802,0.5739152745449783,3.180700310201345e-06,0.5749503559840378,-0.0010366717892145287
49.89449152,588,1073.2455215454102,3.9766178e-08,589824,-0.7443699077703059,0.566075273778526,3.4544705187822266e-06,0.5662703276611865,-0.00019678111791985708
50.063730099999994,596,1089.345412492752,3.9833914e-08,598016,-0.7358872057404369,0.49099043780767254,2.721298730434807e-06,0.4926547235922044,-0.001665646433897016
50.11734746,604,1105.6954216957092,4.0507697e-08,606208,-0.7362800978589803,0.4606797410481242,3.4228664704816225e-06,0.463296635599545,-0.002618605984655949
50.76122818000001,612,1122.5750951766968,3.7517395e-08,614400,-0.7402644579298794,0.5312001060335164,3.688991163275368e-06,0.531838761967083,-0.0006405004291481919
50.64310833999999,620,1138.7699456214905,3.5254313e-08,622592,-0.7418403973802924,0.44542770022138656,2.3825160367252353e-06,0.44634126454511713,-0.0009147555817489491
50.7695859,628,1155.005140542984,3.1977084e-08,630784,-0.7353883076924831,0.5367050301663289,2.4637589307874297e-06,0.5371997537637071,-0.0004959554768436487
49.845016560000005,636,1171.4052188396454,2.940823e-08,638976,-0.7442206487059593,0.4437804691797588,2.5284391254265516e-06,0.4436770116451953,0.0001021933150007774
48.580603679999996,644,1187.5050508975983,2.7557782e-08,647168,-0.745697932690382,0.4853219486617911,2.3276405659633514e-06,0.4852030879326776,0.00011769690883057023
48.331900360000006,652,1203.9247455596924,2.5164796e-08,655360,-0.725460214773193,0.5133077578409588,3.2709767777305833e-06,0.5148954652438988,-0.001589342891328773
47.017114680000006,660,1219.9147424697876,2.5153394e-08,663552,-0.7018517297226936,0.43736546174236424,2.1149587518198843e-06,0.43758634497062304,-0.0002219407076347245
46.923513680000006,668,1235.8747844696045,2.5385372e-08,671744,-0.6908755619078875,0.48944694947297684,2.256273635248274e-06,0.4907148774545931,-0.0012690561184339059
46.81215275999999,676,1252.1648499965668,2.5813524e-08,679936,-0.6935333913657814,0.4484949025434946,2.8318126255644226e-06,0.4489797549915238,-0.0004862683543419845
46.84886337999999,688,1268.1250989437103,2.3561718e-08,688128,-0.6980819011572749,0.3962080819643857,1.9130876653672413e-06,0.39606292383723485,0.0001442015833181827
46.31299102,696,1286.31467461586,2.4405608e-08,696320,-0.7001660802401602,0.6474307609076184,2.7683871958894548e-06,0.6485956105567311,-0.0011662338427105355
45.92031640000001,704,1305.6196534633636,2.134809e-08,704512,-0.7074155732057988,0.5143516299241369,2.6037804344014592e-06,0.5148925199890073,-0.0005421919550875939
45.56540340000001,712,1323.3347067832947,2.1512285e-08,712704,-0.7149400372523814,0.4659433624819762,2.0761076142156167e-06,0.4674084973823483,-0.0014661729541791922
43.95954402,720,1341.4246263504028,2.1739528e-08,720896,-0.726388352829963,0.4535872025179324,1.8479376478308663e-06,0.4545729919558653,-0.0009867134067568031
43.6437872,728,1358.9596648216248,1.9733381e-08,729088,-0.7344784851651639,0.45313053987942153,2.2459736572333354e-06,0.45434650660608894,-0.0012170897134961187
42.51348110000001,736,1376.8845376968384,2.0071237e-08,737280,-0.7503487422131002,0.4223293803434974,1.8017918211377103e-06,0.42309112409930094,-0.0007626446517141871
41.764616540000006,744,1394.5548045635223,2.0264462e-08,745472,-0.7509822340682148,0.3748029629379511,2.0734977378256135e-06,0.3753308401366667,-0.0005289139475845077
39.87679404,752,1413.3242783546448,1.8089523e-08,753664,-0.7338389303069561,0.46876158778651045,1.8956505524081457e-06,0.4702638057486183,-0.0015031657873841304
39.442296320000004,760,1429.7743258476257,1.7748764e-08,761856,-0.710340395057574,0.42379420973630993,1.8999898009491867e-06,0.42477603505758454,-0.000982775316175018
37.88335902,768,1445.8244047164917,1.550747e-08,770048,-0.6902060482185334,0.368367962834377,1.7825583288694214e-06,0.36940081821849163,-0.0010337466632790247
36.74396962,776,1462.0995371341705,1.5460639e-08,778240,-0.6880783530883491,0.3845809562920144,1.639319404275752e-06,0.38520598589093424,-0.0006258492586219895
37.27966834,784,1477.994324207306,1.3744174e-08,786432,-0.6836291606072337,0.3584263470303472,2.3689832064299755e-06,0.3582853943516966,0.00013976818704739626
37.763676960000005,792,1494.6391417980194,1.2071254e-08,794624,-0.6717698869295419,0.29140263084022383,1.696149356164578e-06,0.29158717251903,-0.00018538975348423456
