ep_rew_mean,total timesteps,mean_int_reward,total_time,num_episodes,entropy_loss,intrinsic_loss,value_loss,total_loss,policy_gradient_loss
99.47376674000002,475136,1.1729248e-08,775.4866945743561,472,-0.5165545825846494,2.130676718675728e-05,0.042592657921431964,0.04248975339703691,-0.0001135579079884326
99.03138661999999,483328,1.6137623e-09,789.1411545276642,480,-0.5109170399140567,4.8063370716100454e-05,0.02858041100189439,0.02910573814209409,0.0005012954548416478
98.03318942000001,491520,1.7163354e-09,803.4523041248322,488,-0.4893392300000414,1.1338667294913396e-05,0.022296146945700458,0.02396956686281466,0.0016677505834667504
99.15037865999999,499712,1.8354833e-09,817.8998160362244,496,-0.4891930505167693,4.592031394969887e-05,0.05227243940498738,0.054093420287385716,0.0017980207254234867
100.601433,507904,1.3582112e-09,832.3009912967682,504,-0.4745992814190686,7.225980544206534e-06,0.03526491768880078,0.03827278906203503,0.0030042583829621434
102.87270424,516096,1.4033974e-09,846.3925302028656,516,-0.47995483432896435,4.4039021045709505e-06,0.02601297535138656,0.02507231609523832,-0.0009428612072005231
105.10433369999998,524288,1.4022232e-09,859.9659507274628,524,-0.4828971738461405,1.8253862751588246e-06,0.05874592206828311,0.05963816633337275,0.0008913315719520698
106.82033132000001,532480,1.273663e-09,874.1941895484924,532,-0.45251993779093025,1.205791468898848e-05,0.04039206327906868,0.041344782212535666,0.0009466899761224942
107.55819156,540672,1.1286642e-09,888.9596660137177,540,-0.46009866499807683,1.5034947698449804e-06,0.04776163302467466,0.047149065396920674,-0.0006133193751389112
106.14893918,548864,2.5588078e-09,902.9948620796204,548,-0.46308593277353793,1.234271420810628e-05,0.038215772054445554,0.038175276597253074,-4.666681429652715e-05
105.44296196,557056,1.4790771e-09,916.4459612369537,556,-0.4627920655766502,0.00020190843120522218,0.03650684806434583,0.11980065754849253,0.0831928552685441
105.42217294000002,565248,1.2175844e-09,930.1406128406525,564,-0.4308450564974919,1.2272293882106823e-06,0.024891734499169614,0.023914663072694752,-0.000977685041168969
105.62840541999999,573440,1.3187651e-09,944.2949318885803,572,-0.4399673353182152,7.020716212037537e-07,0.028486122171580065,0.03662528322863099,0.008138810021240329
106.07274917999999,581632,1.2199837e-09,958.3141498565674,580,-0.45463725200388583,8.179568463702672e-06,0.043120237811126574,0.044841297432587676,0.0017169698372292608
106.75085171999999,589824,1.1269172e-09,971.675666809082,588,-0.43409539507701994,1.0559756386016584e-06,0.025474168714208646,0.025150904887903676,-0.0003237918141242708
109.40794167999998,598016,1.0644072e-09,984.4104590415955,596,-0.41022493618074807,2.409772410646299e-06,0.026371851475505536,0.027382556724052976,0.0010095003623421185
110.22567984000001,606208,1.0952177e-09,997.9619526863098,604,-0.4011604222469032,1.4855071881439419e-06,0.02392341120103083,0.02293786491507536,-0.0009862890395495392
110.23294765999998,614400,1.0788641e-09,1012.8034970760345,612,-0.3898710637353361,1.6516135078447832e-06,0.037279485794442735,0.03686022179487741,-0.00042008980631924326
109.67775068,622592,1.1094501e-09,1026.7092778682709,620,-0.37325585312210025,1.5315209835191876e-06,0.042684035339243566,0.042054532673863075,-0.0006302684258722518
109.82552282,630784,1.32145e-09,1040.6329102516174,628,-0.37406930595170707,1.0571291042792142e-05,0.04649756626358794,0.04660526667318663,0.00010241476407729221
110.21422026,638976,1.3508648e-09,1053.9836518764496,636,-0.36822712908033284,6.3801249207080805e-06,0.035567634095059475,0.03962330848255882,0.004052484325038994
109.47623994,647168,1.0331924e-09,1067.4548563957214,644,-0.3896253334823996,6.237514853495441e-05,0.03773775765057508,0.037717313637239416,-5.163158760313237e-05
108.55261418,655360,1.2218948e-09,1081.2301695346832,652,-0.3690255616791546,5.704242093076961e-07,0.05206079468143798,0.051779787650710216,-0.0002812922428324162
109.62601396,663552,1.1269301e-09,1094.1963007450104,660,-0.3358828476630151,1.3372304092053311e-05,0.0349879252206847,0.03193764873636845,-0.0030569626363622744
110.22117659999999,671744,1.0568888e-09,1107.3347301483154,668,-0.3056126946117729,6.32348017796866e-06,0.023836525946171604,0.024455857921344144,0.0006161702350835588
109.1378938,679936,8.9191665e-10,1120.3872737884521,676,-0.2641595588531345,2.434309246730423e-06,0.0224158518333752,0.020782887723416656,-0.001634181264581908
108.10012210000001,688128,9.613085e-10,1134.179187297821,688,-0.26949998033232986,1.7896309295923827e-06,0.03439808555940545,0.03257298237277257,-0.001825998002097676
