Progress,total timesteps,mean_int_reward,num_episodes,ep_rew_mean,total_time,entropy_loss,policy_gradient_loss,icm_loss,value_loss,total_loss
7.99%,80896,0.0061349108,1616,-17.19004714,90.25566720962524,0.05550037696957588,0.005831475061344515,0.04622148067574017,0.008614197860879358,0.06066715359796404
8.09%,81920,0.0062151562,1636,-17.3608835,91.36840915679932,0.06802795547991991,0.0030414976206246756,0.045449207187630236,0.009163573675323278,0.05765427848357819
8.19%,82944,0.0054727629,1656,-17.55327566,92.61807942390442,0.08726117946207523,0.0022893320344767225,0.04290935886092484,0.009354162619274575,0.05455285351467613
8.29%,83968,0.0045422855,1676,-16.62223244,93.85396552085876,0.10518879443407059,0.0029223477287775045,0.039632229309063405,0.011436762120865751,0.05399133915870666
8.4%,84992,0.0043696118,1696,-16.41288746,94.92847847938538,0.11646446958184242,0.0033604225184994574,0.04100360066513531,0.009719960442453157,0.05408398362608792
8.5%,86016,0.0050748592,1720,-16.86772312,96.02301955223083,0.12650379724800587,0.0008656460893154555,0.038758428854634985,0.01048359969354351,0.05010767463749395
8.6%,87040,0.005210011,1740,-18.15464232,97.25426387786865,0.13094301335513592,0.011726175942378434,0.03817849323968403,0.012237017079314683,0.062141686261377144
8.7%,88064,0.0052702001,1760,-18.12210962,98.25727844238281,0.1422324450686574,0.007604716831365684,0.03877835284220055,0.011776974795793649,0.05816004446935988
8.81%,89088,0.0033910656,1780,-16.65229442,99.29738998413086,0.15416869893670082,0.0029739885268000423,0.03721171445795335,0.012415433528076392,0.052601136512829785
8.91%,90112,0.0057184174,1800,-16.69372746,100.42761969566345,0.15977574698626995,0.0012536254494583791,0.03435615703347139,0.008503321430907818,0.04411310391383759
9.01%,91136,0.0049038299,1820,-17.57357008,101.50126719474792,0.17598816566169262,-0.0018136391566684544,0.03740699216723442,0.010334442267776467,0.04592779527834243
9.11%,92160,0.0046573876,1840,-17.5485221,102.56156277656555,0.19491021800786257,0.00461025769540864,0.03566057202988304,0.010033558210125193,0.050304387935416875
9.22%,93184,0.0044479163,1860,-17.17325384,103.76100969314575,0.20663747936487198,-0.00039883067744036203,0.03299047041218728,0.013040580837696325,0.04563222057244325
9.32%,94208,0.0041267881,1884,-17.087180800000002,104.9410150051117,0.21482433006167412,0.0026280593088201212,0.03374064099625684,0.010379479092080146,0.046748179397157114
9.42%,95232,0.0038041313,1904,-16.169762,106.10694289207458,0.2280545262619853,0.007480520320015463,0.03203688998473808,0.009865899875876494,0.04938331018063004
9.52%,96256,0.0031896175,1924,-15.205490800000002,107.2818284034729,0.2372762355953455,-0.002710563969055173,0.0313065760419704,0.009851188569882652,0.038447200642797885
9.63%,97280,0.0033238545,1944,-15.109320240000002,108.4771716594696,0.24670443031936884,-0.0007646702646251108,0.02932854273240082,0.007536923098086845,0.036100795565862556
9.73%,98304,0.0028988307,1964,-14.13556692,109.64630126953125,0.2701950902119279,0.00322867288311136,0.02881943716784008,0.008671534993482055,0.0407196450444335
9.83%,99328,0.0032328622,1984,-14.45151826,110.8583767414093,0.2943046512082219,-0.0006244043336212763,0.028259125218028203,0.006207362601344357,0.03384208348575128
9.93%,100352,0.0022321136,2004,-14.488511640000002,112.0073733329773,0.3107474585995078,0.001472903900173645,0.02742630959255621,0.007862728685722686,0.036761942178452536
10.04%,101376,0.003075246,2024,-13.8148661,113.18508839607239,0.3233630647882819,4.938583607852433e-05,0.02631467065657489,0.0072888109698396875,0.0336528674624931
10.14%,102400,0.0022843229,2048,-13.665498820000003,114.37490892410278,0.33396974857896566,0.005624481728692246,0.025062126631382853,0.008015510284167249,0.03870211864424235
10.24%,103424,0.0030874997,2068,-13.663996520000001,115.51008772850037,0.3570181685499847,0.0008771207626950927,0.02460239452193491,0.007699309258896392,0.0331788245435264
10.34%,104448,0.0023435285,2088,-13.871015,116.62045860290527,0.3773744683712721,0.00461847195285125,0.0241181283199694,0.007543214340330451,0.0362798146131511
10.44%,105472,0.0021248137,2108,-13.58399484,117.7600040435791,0.3867811840027571,0.0006982689830506607,0.023080920771462843,0.007748816511593759,0.03152800626610726
10.55%,106496,0.0025612837,2128,-14.034229799999999,118.858815908432,0.39410442346706986,0.006066424130557747,0.02492220068234019,0.007776087382808328,0.038764712195706263
10.65%,107520,0.0019823544,2148,-13.33405964,119.97895407676697,0.40313168009743094,0.0030217262998776433,0.02235187334008515,0.00822516826519859,0.033598767905161385
10.75%,108544,0.0020036989,2168,-13.66260928,121.00790238380432,0.40549177723005414,-0.0010155786213653533,0.022187269903952256,0.007261572794959648,0.028433264077546552
10.85%,109568,0.0020132336,2188,-13.01244252,122.16961693763733,0.4104721103794873,0.006444657637492113,0.022552045847987756,0.007001603076787433,0.0359983065622673
10.96%,110592,0.0014326622,2208,-12.83960522,123.28436923027039,0.4153855387121439,0.0025391475344152137,0.02187019374105148,0.006085881093895296,0.03049522236936199
11.06%,111616,0.0017130049,2232,-12.83944006,124.33641028404236,0.41768051218241453,0.0061192393326831,0.02206010406371206,0.0071173287487908965,0.03529667214518606
11.16%,112640,0.0018728158,2252,-12.856257220000002,125.41998362541199,0.41880834475159645,-0.001252732542437463,0.020457701073610224,0.009446463642234448,0.02865143217340721
11.26%,113664,0.0015966736,2272,-12.261934899999998,126.52236127853394,0.4289635210298002,0.00018947864718161156,0.02027291506237816,0.007302389833057532,0.027764783542617306
11.37%,114688,0.00194726,2292,-12.107172519999997,127.71175932884216,0.4419889454729855,-0.0023429747791240984,0.02022555872099474,0.0051995641661051195,0.02308214810797576
11.47%,115712,0.0019768528,2312,-12.37571518,128.85991168022156,0.46110884426161647,0.004794677852632101,0.019994642745587043,0.00545734124352748,0.030246661841746625
11.57%,116736,0.0015438524,2332,-12.3593104,130.04640436172485,0.4731579264625907,0.0030263596704963604,0.020022163225803524,0.005467344864882762,0.028515867761182645
11.67%,117760,0.0015370144,2352,-12.494543720000001,131.12969207763672,0.48250769125297666,0.004080378987391007,0.019407856321777217,0.005199548486416461,0.028687783795584683
11.78%,118784,0.0014541327,2372,-12.11130878,132.2653706073761,0.4915439854376018,0.006999722504981034,0.01911057847610209,0.0058476280955801485,0.03195792907666327
11.88%,119808,0.0014675347,2396,-11.565098279999999,133.3899917602539,0.5004837238229811,0.002323359914176282,0.018114153062924743,0.005673219104210148,0.02611073208131117
11.98%,120832,0.0015939104,2416,-11.315993599999999,134.51022505760193,0.5119757214561105,-0.002320414891468481,0.01743880553112831,0.005730598546506371,0.0208489891861662
