Progress,mean_int_reward,total timesteps,total_time,ep_rew_mean,num_episodes,value_loss,icm_loss,entropy_loss,policy_gradient_loss,total_loss
10.04%,0.0033183773,101376,112.81976914405823,-14.24610332,2024,0.007752279678243212,0.026351444917963818,0.32474803272634745,-0.0009212350198090288,0.033182489576397994
10.14%,0.0034328069,102400,113.93304562568665,-14.13301702,2048,0.007994509192940313,0.026067952276207507,0.33817172003909945,0.0005710027646504069,0.03463346423379823
10.24%,0.0027473352,103424,115.11907935142517,-13.731492820000001,2068,0.009107394391321577,0.02413388717104681,0.3509293831884861,0.0003308774962818761,0.03357215905865026
10.34%,0.0038830565,104448,116.31461954116821,-14.69814292,2088,0.006954157473956002,0.025207180093275383,0.35486275143921375,-0.0001311799349495192,0.03203015763228186
10.44%,0.0031284599,105472,117.36769676208496,-15.165086140000003,2108,0.008317142426676583,0.0239721649850253,0.3640990280546248,0.004653766107880784,0.03694307351958267
10.55%,0.0036339473,106496,118.43191170692444,-15.17979004,2128,0.0068955911992816254,0.02365309532615356,0.3696334436535835,-0.0004897291585317289,0.030058957366903456
10.65%,0.002532476,107520,119.5261242389679,-14.227965680000002,2148,0.007890277629485354,0.023644837143365294,0.3711970360018313,0.003462790055014497,0.03499790482786514
10.75%,0.0026241496,108544,120.7521162033081,-14.439868160000001,2168,0.006185800979437772,0.02334202962811105,0.37200772343203425,0.002127128930625914,0.03165495953817474
10.85%,0.002842799,109568,121.95871329307556,-14.3350081,2188,0.0072823774062271696,0.023989456007257104,0.37841969123110175,0.007658626159354626,0.0389304595728389
10.96%,0.0031876807,110592,123.19598650932312,-14.040017559999999,2208,0.0079964318065322,0.02298380565480329,0.3891061544418335,-0.00023611456989957626,0.030744122891435917
11.06%,0.003097536,111616,124.32709956169128,-13.65159162,2232,0.005516123592315125,0.022483944718260318,0.394352019764483,0.00020527980377517576,0.028205348114350617
11.16%,0.0033338946,112640,125.56284999847412,-13.819228820000001,2252,0.007354183673669468,0.021809970305184834,0.4051984823308885,0.006782243838822866,0.03594639781767717
11.26%,0.003210253,113664,126.7176558971405,-14.081556220000003,2272,0.006653214566540555,0.022095007414463907,0.41509632067754865,0.005069340618723039,0.033817562599727506
11.37%,0.0026164686,114688,127.84144139289856,-13.678335380000004,2292,0.006363878317642957,0.021815429267007858,0.41820755042135715,0.0020957339870917597,0.030275041571742572
11.47%,0.0024116347,115712,128.9816017150879,-13.38770062,2312,0.005440762357466156,0.021647649351507425,0.4227760937064886,0.0026247165084251145,0.029713128217398695
11.57%,0.0021680728,116736,130.10511183738708,-12.828082279999999,2332,0.00648542825547338,0.02064955850073602,0.4274714100174606,-0.0015172585942288762,0.025617728161980522
11.67%,0.002609828,117760,131.27673888206482,-13.3260639,2352,0.006464105999839376,0.022195040859514847,0.435951410792768,0.002371092216643027,0.03103023907599725
11.78%,0.0027352474,118784,132.36267066001892,-13.93375558,2372,0.007097935358615359,0.020884749887045473,0.4494244265370071,0.008196062047159423,0.03617874729282025
11.88%,0.0024440789,119808,133.54052686691284,-13.68676656,2396,0.007917490151157835,0.01987082461710088,0.4592763246037066,-0.001437031598403565,0.02635128316985515
