novelty,reward,total_time,n_koeff,iteration
0.2696660764930755,31.34612265146062,330.0557327270508,1.3500000000000005,148
0.24202293210222958,31.86734178539808,332.0948362350464,1.3500000000000005,149
0.29603961555762887,32.72235845448723,334.56839513778687,1.3500000000000005,150
0.37206354868353964,33.841459334896776,337.0365331172943,1.4000000000000006,151
0.3157014952582541,34.6113408865272,339.4054262638092,1.4000000000000006,152
0.3732859435727801,36.0115302324984,341.49265480041504,1.4000000000000006,153
0.25684965444111973,36.49568982079445,343.42017889022827,1.4000000000000006,154
0.304109149055271,37.255094046391065,345.3397994041443,1.4000000000000006,155
0.12499548813574511,37.95370302599567,347.2086844444275,1.3500000000000005,156
0.1628368709081112,38.595342411353904,349.1749188899994,1.3500000000000005,157
0.18873470115391805,42.28593927891486,351.75336837768555,1.3500000000000005,158
0.44781052018618084,45.8109201916943,354.122784614563,1.3500000000000005,159
0.23386997600187992,49.54085456310113,356.268958568573,1.3500000000000005,160
0.16662808587197248,53.31424314401895,358.0585882663727,1.3000000000000005,161
0.2305705532809904,57.2916999933766,359.87186098098755,1.3000000000000005,162
0.3929391055799736,61.43993230827778,361.7223336696625,1.3000000000000005,163
0.23870596045339865,65.51415071765973,363.5271418094635,1.3000000000000005,164
0.35446279273253434,69.8228646354723,365.4631369113922,1.3000000000000005,165
0.22800004363243623,74.2531065083101,368.13478088378906,1.2500000000000004,166
0.30409419678812055,78.60763944929063,370.6871223449707,1.2500000000000004,167
0.23705592115118682,83.30965393596114,372.82377314567566,1.2500000000000004,168
0.17610250178811113,88.02354329399672,374.68860912323,1.2500000000000004,169
0.2365274227763855,92.78753480711103,376.5331931114197,1.2500000000000004,170
0.16828739364906048,97.88274933802471,378.38487672805786,1.3000000000000005,171
0.2348565690880275,102.86870813106867,380.23615860939026,1.3000000000000005,172
0.1570143861026992,107.5539420859374,382.76512336730957,1.3000000000000005,173
0.21196757723881537,112.17360044669513,385.15771651268005,1.3000000000000005,174
0.25564217722885185,117.14273710859166,387.5548779964447,1.3000000000000005,175
0.35374319294423473,122.27884138096684,389.36876153945923,1.2500000000000004,176
0.264809318187485,127.21251001280106,391.28952193260193,1.2500000000000004,177
0.2899072676110372,132.40119680856233,393.13435196876526,1.2500000000000004,178
0.14933420895792476,137.40913260577523,394.94843769073486,1.2500000000000004,179
0.212991035274136,142.55311712801847,396.7552409172058,1.2500000000000004,180
0.2350440863252361,147.5770542850132,398.96587777137756,1.2000000000000004,181
0.4064949371639187,152.45933360998848,401.1733019351959,1.2000000000000004,182
0.2387778417413833,157.88562634271483,403.41717314720154,1.2000000000000004,183
0.21659727467662357,163.25821121940749,405.1050407886505,1.2000000000000004,184
0.22826280948870858,168.72685030249053,406.7321560382843,1.2000000000000004,185
0.20894618151029892,174.07751902385445,408.3301079273224,1.1500000000000004,186
0.20888529713306436,179.35113915125606,410.0075056552887,1.1500000000000004,187
0.3621585193479453,184.49878498836406,411.67546486854553,1.1500000000000004,188
0.3349736529590398,189.42939137432455,413.4984588623047,1.1500000000000004,189
0.16963474312680743,194.42544160358423,415.8446273803711,1.1500000000000004,190
0.26119734155663255,199.26056154663792,417.8080151081085,1.2000000000000004,191
0.3787577115674927,204.29317258280977,419.8753807544708,1.2000000000000004,192
0.18767537281225882,209.70455772035137,421.5211477279663,1.2000000000000004,193
0.20723086485883707,215.63443914018228,423.216894865036,1.2000000000000004,194
0.23757875721405178,220.94389901889687,424.8200888633728,1.2000000000000004,195
0.3791764500359125,226.31318274106096,426.49401593208313,1.2500000000000004,196
0.24420294386143349,231.26067642034502,428.1682572364807,1.2500000000000004,197
0.38402970788068574,237.1719570627049,430.1706132888794,1.2500000000000004,198
0.2466658054540609,242.28560614536437,432.6041069030762,1.2500000000000004,199
0.2696562039306953,247.16502977475858,434.7430591583252,1.2500000000000004,200
0.3026466000185267,251.96980481090628,436.49067664146423,1.2000000000000004,201
0.21590161275072964,257.14287571038346,438.09299969673157,1.2000000000000004,202
0.2697645631303235,261.7649549055192,439.71449613571167,1.2000000000000004,203
0.2736520688489086,266.9172087076715,441.4933662414551,1.2000000000000004,204
0.2652180380377017,272.1578293432703,443.24396228790283,1.2000000000000004,205
0.22526938077276562,277.4338734658627,445.1086337566376,1.1500000000000004,206
0.2537661722932325,282.50243010207777,447.49372482299805,1.1500000000000004,207
0.3001242893793581,284.739243254772,449.73406863212585,1.1500000000000004,208
0.19840869690277912,286.87969454356846,451.9944248199463,1.1500000000000004,209
0.3090811764335062,289.0436036970323,453.715003490448,1.1500000000000004,210
