num_episodes,total_time,total timesteps,ep_rew_mean,mean_int_reward,value_loss,total_loss,entropy_loss,policy_gradient_loss,intrinsic_loss
15480,823.1773822307587,774144,-8.771254879999999,1.0517235e-15,0.007741466151856002,0.014665940301692057,1.4378510974347591,0.0069244512222456115,4.585518088504048e-08
15500,824.3038220405579,775168,-9.12251222,2.5685753e-15,0.014184237988956738,0.02108287474716282,1.4341979939490557,0.00689858673863621,1.000391397464051e-07
15520,825.2600255012512,776192,-8.66517288,4.3394077e-14,0.010665671077731531,0.009582184029843087,1.4367389176040888,-0.001083976765275781,9.794347746727716e-07
15544,826.3191363811493,777216,-8.53070986,1.0559123e-15,0.008628433060948737,0.008421031927272124,1.432727100327611,-0.00020742332995082055,4.439254841503981e-08
15564,827.3070302009583,778240,-9.035132499999998,1.5913089e-15,0.014310215527075343,0.013583712505979716,1.4217030759900808,-0.0007265171434415829,2.8244691908235753e-08
15584,828.3921630382538,779264,-9.34079708,1.4698698e-15,0.011636307466687867,0.012447370397158423,1.4182662274688482,0.0008110481650643518,2.9530812410000218e-08
15604,829.3587872982025,780288,-8.87967082,1.2151372e-14,0.011400474528272753,0.014400719828173945,1.4134984090924263,0.003000238487468165,1.3624866061767715e-08
15624,830.3194861412048,781312,-8.84663814,4.242371e-15,0.00991374024306424,0.015452820861774222,1.41059466637671,0.005539078517869436,4.201681094630899e-09
15644,831.394373178482,782336,-8.324798780000002,1.3121046e-15,0.011131178005598485,0.016143357677123257,1.4080710373818874,0.005012179024063572,1.294922400210674e-09
15664,832.320389509201,783360,-7.94237172,1.1881873e-14,0.007825987271644408,0.005406931484405954,1.4134292732924223,-0.0024190605514411985,9.528405490837055e-09
15684,833.3754768371582,784384,-7.80837644,1.9801152e-14,0.010036609974122257,0.013214850104160972,1.423935316503048,0.0031778652004320618,7.498592133059478e-07
15708,834.337717294693,785408,-8.11937938,9.1154596e-14,0.008992707778816111,0.00912780783811035,1.422894898802042,0.00013372469621398143,2.7507261605164146e-06
15728,835.3954563140869,786432,-8.39423398,1.9416108e-15,0.01226934174883354,0.014812986879237978,1.4141767658293247,0.0025436251819965392,3.989681579552595e-08
