ep_rew_mean,total_time,num_episodes,total timesteps,entropy_loss,policy_gradient_loss,value_loss,total_loss
-8.259087119999998,329.7762756347656,8088,404480,1.4431625865399837,0.00493098444778154,0.009365909211737744,0.014296893659519284
-8.6478296,330.582688331604,8108,405504,1.4445550125092268,0.001061940730082162,0.009154992351795954,0.010216933081878116
-8.63431362,331.37416887283325,8128,406528,1.4430196695029736,-4.9342550506634706e-05,0.007282251823198749,0.007232909272692115
-8.25677358,332.1752769947052,8148,407552,1.442806664854288,0.0014865714164055532,0.009562426201227936,0.011048997617633489
-8.5961559,332.9260137081146,8168,408576,1.4449011757969856,0.0013531645785904343,0.006830303243987146,0.008183467822577579
-8.38531074,333.7529456615448,8192,409600,1.4448898453265429,-0.0020161667717269213,0.009319139231592999,0.007302972459866077
-8.546734579999999,334.5620574951172,8212,410624,1.448386050760746,0.0024167383316527034,0.008106797818072664,0.010523536149725368
-8.322334419999999,335.4619634151459,8232,411648,1.4503258634358644,0.0005945780604319415,0.0086759042869744,0.009270482347406343
-8.64531418,336.37960171699524,8252,412672,1.4477643929421902,0.002781521476209068,0.009184586573610432,0.011966108049819499
-8.78587006,337.24721240997314,8272,413696,1.4519418459385633,0.0014835797558888902,0.008476577690998965,0.009960157446887856
-8.00237102,338.0866026878357,8292,414720,1.4543658439069986,0.0019583644799681748,0.00725965030505904,0.009218014785027213
-8.04360658,338.83793234825134,8312,415744,1.4546552132815123,0.0024166783963115637,0.006660342881332326,0.00907702127764389
-8.055557920000002,339.6412913799286,8332,416768,1.4588760733604431,0.007380535708927868,0.008556773533200612,0.01593730924212848
-8.452690960000002,340.5612938404083,8352,417792,1.4717775266617537,0.001202642931746093,0.006431505134969484,0.007634148066715578
-9.21275814,341.4651322364807,8376,418816,1.48312171921134,0.005785334645718824,0.011157978646224365,0.016943313291943186
-8.54022788,342.3942732810974,8396,419840,1.4777942840009928,0.0016348628239804984,0.009142025644905516,0.010776888468886015
-8.21914012,343.2053005695343,8416,420864,1.4755014088004827,0.0040720723296015365,0.00832149979123642,0.012393572120837956
-8.13287038,343.91860032081604,8436,421888,1.4719765838235617,0.0025370395479000557,0.007213643532850256,0.009750683080750312
-7.967265219999999,344.7168049812317,8456,422912,1.4705890621989965,0.0008835874747003493,0.007497645539842779,0.008381233014543129
-7.806321160000001,345.5484428405762,8476,423936,1.4699151180684566,0.0005892005422300216,0.0072767038363963366,0.00786590437862636
-7.7548951399999995,346.38781929016113,8496,424960,1.4650535080581903,0.0021730920933478734,0.007854393636080204,0.010027485729428076
-7.58546328,347.2619981765747,8516,425984,1.4630572460591793,0.00020658167070502337,0.007476517449504172,0.007683099120209195
