total_time,num_episodes,total timesteps,ep_rew_mean,entropy_loss,policy_gradient_loss,value_loss,total_loss
1719.9755940437317,12040,602112,-9.85239204,1.6080933175981045,0.002773635654019909,0.01588976244784135,0.01866339810186126
1720.9739265441895,12060,603136,-10.646722659999998,1.6114443503320217,0.0022124421164312212,0.013860699324141024,0.016073141440572244
1721.991331577301,12080,604160,-11.431704879999998,1.6073871310800314,0.0022271092385231697,0.01864535079585039,0.02087246003437356
1723.0087313652039,12100,605184,-10.40621484,1.59553006850183,0.0034875726581194495,0.018095568910212023,0.021583141568331472
1724.016607284546,12124,606208,-10.267659960000001,1.5852511636912823,0.0026085754812997177,0.012266547255421756,0.014875122736721473
1725.018923997879,12144,607232,-10.50953168,1.5839348677545786,0.0034363848184126577,0.019800885835138615,0.023237270653551273
1726.0342178344727,12164,608256,-10.15027114,1.588494474068284,0.0012133104022604734,0.014414545983527205,0.01562785638578768
1727.0397336483002,12184,609280,-10.624577319999998,1.597575955092907,-0.0007855554519661799,0.013850841354724253,0.013065285902758073
1728.0194144248962,12204,610304,-10.93438838,1.6043093409389257,-0.0008708784073734018,0.02179158689250471,0.02092070848513131
1729.0401980876923,12224,611328,-11.1479412,1.6111211013048887,0.0008804770106991287,0.017347459724987857,0.018227936735686987
1730.0443847179413,12244,612352,-10.937324399999998,1.619075110182166,0.004458378292264822,0.016475367921884754,0.020933746214149576
1731.0457532405853,12264,613376,-11.398528179999998,1.6149269808083773,0.004351073085282831,0.017413855845006765,0.021764928930289595
1732.0500621795654,12288,614400,-10.55999044,1.6068158596754074,0.0023040197765872216,0.019185448374628322,0.021489468151215545
1733.063393354416,12308,615424,-10.185721619999999,1.6042689234018326,0.0027343113370330986,0.013507501975254854,0.016241813312287953
1734.087688922882,12328,616448,-10.56912086,1.6017885487526655,0.0014877039862973608,0.017411629067282774,0.018899333053580134
1735.0921304225922,12348,617472,-10.42117104,1.5987606551498175,0.001737434735837213,0.013471827149260207,0.015209261885097419
1736.091985464096,12368,618496,-9.42417202,1.5989247597754002,-0.0006659487795821657,0.0157685993508494,0.015102650571267234
1737.0992646217346,12388,619520,-9.04499204,1.601460000500083,-0.0011532741317215876,0.012377853516227333,0.011224579384505745
1738.101901292801,12408,620544,-9.182837999999999,1.603560073301196,0.002876942218818752,0.011395384659408592,0.014272326878227343
1739.1068456172943,12428,621568,-10.44922784,1.5918140765279531,0.0011425620937966065,0.016739795350076747,0.017882357443873356
1740.1224756240845,12448,622592,-11.0059752,1.5818165447562933,0.0014291403823333529,0.01812275576776301,0.01955189615009636
1741.1244900226593,12472,623616,-10.76223402,1.589146763086319,0.002244329408313649,0.01567575633089291,0.01792008573920656
1742.1369292736053,12492,624640,-11.111803239999999,1.5932179503142834,0.0020616953101603277,0.021318211056495784,0.02337990636665611
1743.1442971229553,12512,625664,-11.725164120000002,1.5959861129522324,0.00397709090050063,0.02109762689724448,0.02507471779774511
1744.1732099056244,12532,626688,-11.16013608,1.6027543973177671,0.001865200517117103,0.020896467023703735,0.02276166754082084
1745.1923172473907,12552,627712,-11.39460878,1.6103831473737955,0.002317043243520392,0.015992744143659365,0.018309787387179758
1746.21826338768,12572,628736,-11.802732439999998,1.6084518283605576,-9.224111192191191e-05,0.02110691479902016,0.021014673687098247
1747.205070257187,12592,629760,-11.451791700000001,1.612028669565916,-0.0014768477871783194,0.020582357799867168,0.01910551001268885
1748.2861511707306,12612,630784,-10.869428100000002,1.6194414887577295,-0.0002609244073561056,0.01890842902867007,0.018647504621313964
1749.3429262638092,12636,631808,-10.650692219999998,1.615072801709175,0.002999395729870285,0.017066447908291593,0.020065843638161877
1750.355101108551,12656,632832,-10.28926202,1.6154933404177427,2.117939364593038e-05,0.018535707860792172,0.018556887254438104
1751.3726153373718,12676,633856,-10.328694539999999,1.62315827421844,-0.000586222908177107,0.01905147474462865,0.018465251836451542
1752.378930091858,12696,634880,-10.45050672,1.6263662055134773,0.0007529706832999851,0.022240512869757367,0.022993483553057352
1753.3762996196747,12716,635904,-11.24504258,1.628762386739254,0.0011706189148316761,0.0173256726739055,0.01849629158873718
1754.413820028305,12736,636928,-10.8401764,1.632456947118044,0.0034945021202964213,0.019139448282658122,0.022633950402954545
1755.4029614925385,12756,637952,-10.73102524,1.6394484769552946,0.004602463485511492,0.016737752690460184,0.021340216175971677
1756.3992726802826,12776,638976,-11.091418599999999,1.6358631178736687,-0.0006152191378771248,0.018004510378887062,0.017389291241009935
1757.4104945659637,12800,640000,-10.544829200000002,1.636770447716117,-0.0001551352246006259,0.016952157271589385,0.016797022046988762
1758.4102430343628,12820,641024,-10.23086188,1.635785810649395,-0.004340922021704786,0.017247438821868855,0.01290651680016407
1759.441487312317,12840,642048,-10.39756592,1.6413392387330532,-0.002202572173280023,0.01528284234518651,0.013080270171906485
1760.3700108528137,12860,643072,-10.516062860000002,1.64327959343791,0.0006816313243828855,0.019671032980113523,0.02035266430449641
1761.3804423809052,12880,644096,-11.60296916,1.643994564190507,0.0010453093030368009,0.016254337702775956,0.017299647005812754
1762.3835895061493,12900,645120,-10.9485787,1.647606497630477,-0.0024995520991447535,0.02011469394346932,0.017615141844324562
1763.3740558624268,12920,646144,-10.506847579999999,1.6526471264660358,0.0014250018315581448,0.01470212056665332,0.016127122398211464
1764.3711326122284,12940,647168,-9.57419082,1.6611234731972218,0.00154404234839366,0.0151667633872421,0.01671080573563576
1765.3653264045715,12960,648192,-9.92276568,1.6608941182494164,0.005846738499673718,0.012501702687586658,0.018348441187260374
1766.3787908554077,12984,649216,-10.6073371,1.6665637958794832,0.003664561740034979,0.02021618881553877,0.023880750555573753
1767.3831086158752,13004,650240,-10.64234204,1.6713124215602875,0.0006862838994226697,0.020146232074694126,0.020832515974116797
