ep_rew_mean,total timesteps,num_episodes,total_time,total_loss,value_loss,entropy_loss,policy_gradient_loss
-8.012912380000001,344064,6880,222.26433610916138,0.009536020280314477,0.005811562290546135,1.1244901400059462,0.0037244579897683415
-7.99941908,345088,6900,222.96248054504395,0.0183484583098101,0.008687181161803892,1.125418534502387,0.009661277148006206
-8.2156957,346112,6920,223.61491870880127,0.01341453100641498,0.006250596656173002,1.121491091325879,0.007163934350241978
-7.987483900000001,347136,6940,224.28189373016357,0.008768145553049209,0.006493752907772432,1.130060514435172,0.002274392645276775
-8.126665580000001,348160,6960,224.90425848960876,0.008141271971216654,0.00666307624487672,1.1374921947717667,0.0014781957263399342
-8.067280499999999,349184,6980,225.46629524230957,0.007842608173944905,0.0066355109520372935,1.13865034468472,0.0012070972219076102
-8.179296959999999,350208,7004,226.07855415344238,0.014177340280198607,0.006358882536005694,1.1427273470908403,0.00781845774419291
-7.998713479999999,351232,7024,226.73649954795837,0.010355485541797126,0.009326546176453121,1.136793278157711,0.0010289393653440055
-8.144526039999999,352256,7044,227.38919401168823,0.01086775341996361,0.006118771096225828,1.1355132535099983,0.00474898232373778
-7.81749626,353280,7064,227.97036242485046,0.010974682665275692,0.008025788574741455,1.1388091277331114,0.0029488940905342364
-8.1321438,354304,7084,228.61831092834473,0.011185161802071075,0.007285011717613088,1.1407546326518059,0.003900150084457987
-7.91412814,355328,7104,229.3009009361267,0.012468310394383054,0.008192018442059634,1.1413414403796196,0.004276291952323419
-7.8702562,356352,7124,229.90322971343994,0.007355909043562751,0.0064313781513192225,1.1507694702595472,0.0009245308922435284
-7.83744314,357376,7144,230.5254487991333,0.010057537461659955,0.006449129294196609,1.1645528487861156,0.003608408167463345
-7.810573499999999,358400,7168,231.19409704208374,0.014232771744473181,0.011015227657480864,1.1703242920339108,0.003217544086992317
-9.06369428,359424,7188,231.8454327583313,0.014001480895711306,0.009170356708636973,1.1619951967149973,0.004831124187074333
-8.38330138,360448,7208,232.5158932209015,0.01623493288262061,0.010577095286862459,1.1623880062252283,0.005657837595758151
-8.57671968,361472,7228,233.1962993144989,0.011696686248659978,0.008064450692472747,1.1562728472054005,0.003632235556187231
-7.87895424,362496,7248,233.7884521484375,0.014206196386207992,0.010518491930270102,1.147558556869626,0.00368770445593789
-7.976124419999999,363520,7268,234.44685649871826,0.008477178664397723,0.0076938547390454914,1.1465089805424213,0.0007833239253522324
-8.09068986,364544,7288,235.02347016334534,0.016065172315581164,0.009652994813222904,1.1477847006171942,0.00641217750235826
-8.21126774,365568,7308,235.63011407852173,0.0186154377225902,0.012432360090315342,1.1518554110080004,0.00618307763227486
-7.61567958,366592,7328,236.3090841770172,0.019647252312828826,0.009611124867660692,1.1501603554934263,0.010036127445168132
-7.39654184,367616,7352,237.0834243297577,0.013293475742820075,0.006661143746896414,1.1527317743748426,0.00663233199592366
-7.48536574,368640,7372,237.72504425048828,0.010393311472579344,0.008537157802493311,1.1568743996322155,0.0018561536700860332
-7.518266219999999,369664,7392,238.36880493164062,0.009372057873509209,0.007116078686522087,1.1498807240277529,0.002255979186987123
-8.08454612,370688,7412,239.03580594062805,0.013125549588979412,0.007119677802620572,1.1465998068451881,0.006005871786358839
-8.09480168,371712,7432,239.63689541816711,0.011599835983237739,0.010342286670493195,1.1519516091793776,0.0012575493127445448
-7.832159579999999,372736,7452,240.22012090682983,0.01324937244239268,0.008098964877717663,1.1586254741996527,0.005150407564675018
-7.85313588,373760,7472,240.88711261749268,0.011270115878481615,0.00823422835310339,1.1654215566813946,0.0030358875253782237
-8.625318100000001,374784,7492,241.58205032348633,0.5740499449811982,0.01018301909789443,1.1581794433295727,0.5638669258833038
-8.59785668,375808,7516,242.2926802635193,0.013362667765237826,0.008160480647347867,1.1552858743816614,0.005202187117889959
-8.21628318,376832,7536,242.92494344711304,0.012963726731483768,0.011070788792494568,1.1476918458938599,0.0018929379389892005
-7.87779156,377856,7556,243.60243797302246,0.011043300174599865,0.009315608451288426,1.1485030241310596,0.0017276917233114376
-8.31725976,378880,7576,244.2559609413147,0.015132860537364616,0.01007761530127027,1.166721686720848,0.005055245236094345
-8.61431984,379904,7596,244.87262058258057,0.01294751636484484,0.010816313719260506,1.1768754683434963,0.002131202645584333
-8.355304740000001,380928,7616,245.4561095237732,0.01323398992736162,0.010171772653848166,1.1881804578006268,0.003062217273513453
-7.87769772,381952,7636,246.10747241973877,0.011878972991346756,0.008019540586246876,1.1901880521327257,0.0038594324050998797
-7.374365059999999,382976,7656,246.71015095710754,0.009694876004902854,0.006494174034742173,1.2005231659859419,0.003200701970160681
-7.60786044,384000,7680,247.29678344726562,0.011790396653016762,0.007426187659802963,1.2051104884594679,0.004364208993213799
-7.810099340000001,385024,7700,247.91455006599426,0.016148494020455942,0.00871010097762337,1.2149432487785816,0.007438393042832569
-8.059103180000001,386048,7720,248.50114393234253,0.014771811838808949,0.0068493471189867705,1.219937177374959,0.007922464719822178
-8.11306256,387072,7740,249.1404778957367,0.006542936378353299,0.008132603503327118,1.2166053038090467,-0.0015896671249738194
-8.01394236,388096,7760,249.77680611610413,0.01568714621895211,0.007501043095544446,1.2215989790856838,0.008186103123407663
-7.73342298,389120,7780,250.41778230667114,0.009682813279905042,0.006450854902141145,1.2285821288824081,0.003231958377763896
-7.94698488,390144,7800,251.07133865356445,0.01264415406190154,0.007023129319350119,1.233611710369587,0.00562102474255142
-7.62306748,391168,7820,251.68826746940613,0.013387158821484592,0.008556037912057946,1.2379772551357746,0.004831120909426646
-7.54060068,392192,7840,252.36628770828247,0.00723633327625816,0.007783325487253023,1.2483010981231928,-0.0005469922109948636
-7.25737196,393216,7864,253.01768803596497,0.009844480648965512,0.006865897848911118,1.2492170836776495,0.0029785828000543956
-7.27630128,394240,7884,253.6954791545868,0.011408700280435386,0.006986711578065297,1.2538143191486597,0.004421988702370089
-7.47990216,395264,7904,254.33786010742188,0.01485707905706304,0.008443662052741274,1.2516490258276463,0.006413417004321766
-7.999677979999999,396288,7924,254.96461486816406,0.02147309258132801,0.009232078309651115,1.2465197872370481,0.012241014271676893
-7.93021828,397312,7944,255.58306407928467,0.013119817750337038,0.008689120717463084,1.2455916721373796,0.004430697032873954
-7.744618900000001,398336,7964,256.26691365242004,0.005523229925420772,0.006740833821822889,1.2508801687508821,-0.0012176038964021173
-8.24122354,399360,7984,256.9894964694977,0.008979869821734257,0.008704824238520814,1.2531978338956833,0.00027504558321344284
-8.31050796,400384,8004,257.67699933052063,0.015416306134965637,0.01196389070537407,1.2573821377009153,0.0034524154295915693
-7.482481620000001,401408,8028,258.3509726524353,0.010369258481881452,0.007707423868851038,1.2492197286337614,0.0026618346130304147
-7.24777794,402432,8048,259.0672607421875,0.015652992592478557,0.010690422786865383,1.241640204563737,0.004962569805613176
-7.457179719999999,403456,8068,259.7449514865875,0.00900355349471017,0.007327627071390452,1.2401047311723232,0.0016759264233197186
-7.7608786,404480,8088,260.49144649505615,0.010955244097449812,0.00834419519014773,1.2322080079466105,0.0026110489073020832
-7.71833162,405504,8108,261.3454382419586,0.01699773223979597,0.00828008813004999,1.233473164960742,0.008717644109745978
-8.05724438,406528,8128,262.1218822002411,0.0075571389349798545,0.00719197256694315,1.2454799991101027,0.00036516636803670495
-8.154998019999999,407552,8148,262.86810874938965,0.011071607979033116,0.008449552577076247,1.2586766351014376,0.0026220554019568687
-7.43630716,408576,8168,263.66321325302124,0.010937680750683423,0.007717929001955781,1.2607683762907982,0.003219751748727643
-6.968408300000001,409600,8192,264.3347990512848,0.009399070683063084,0.007283411490789149,1.2628748621791601,0.002115659192273936
