novelty,n_koeff,reward,total_time,iteration
0.060105190635221614,0.0,905.72,625.5239531993866,377
0.04393275307339017,0.0,905.72,627.3104701042175,378
0.038969072846459764,0.0,905.72,629.1118240356445,379
0.039761825250348125,0.0,905.72,630.9474821090698,380
0.03342883408989692,0.0,905.72,632.7242698669434,381
0.042804943837281284,0.0,905.72,634.5378201007843,382
0.027129181571680518,0.0,905.72,636.3450739383698,383
0.032792037660841974,0.0,905.72,638.133837223053,384
0.030991395359833515,0.0,905.72,639.9878828525543,385
0.029004574059600427,0.0,905.72,641.8423318862915,386
0.04145439832603546,0.0,905.72,643.7988097667694,387
0.03238837659921619,0.0,905.72,645.6677839756012,388
0.028034830697109932,0.0,905.72,647.592173576355,389
0.025021330665763244,0.0,905.72,649.5003154277802,390
0.02675209728744391,0.0,905.72,651.6391551494598,391
0.023460787273647785,0.0,905.72,653.7675433158875,392
0.02940456882671997,0.0,905.72,655.6108112335205,393
0.0277270857483664,0.0,905.72,657.7717428207397,394
0.02514800619358546,0.05,905.72,660.146420955658,395
0.014860253578717182,0.0,905.72,662.0820300579071,396
0.016789404568037403,0.0,905.72,663.9992687702179,397
0.020406653332231052,0.0,905.72,666.0148165225983,398
0.02330658139674504,0.0,905.72,667.9512503147125,399
0.023647265772863277,0.0,905.72,669.9374449253082,400
0.020760789148783022,0.0,905.72,671.9276356697083,401
0.018949868769907407,0.0,905.72,673.8439311981201,402
0.02661304146275528,0.0,905.72,675.8115091323853,403
0.01857859621171762,0.05,905.72,677.7453563213348,404
0.015486880967355045,0.1,905.72,679.6982655525208,405
0.02340777708573978,0.15000000000000002,905.72,681.6265540122986,406
0.019268966941793732,0.2,905.72,683.5500736236572,407
0.015891134889127426,0.25,905.72,685.3870098590851,408
0.023733463720474232,0.3,905.72,687.3420431613922,409
0.022039222722976776,0.35,905.72,689.2107260227203,410
0.020665304761075358,0.39999999999999997,905.72,691.1699380874634,411
0.019150599519643267,0.44999999999999996,905.72,693.1787316799164,412
0.018281828596645934,0.49999999999999994,923.68,695.0422627925873,413
0.016710777237749223,0.5499999999999999,940.7,697.0317664146423,414
0.01685273425461375,0.6,958.72,698.9414994716644,415
0.014815977192503979,0.65,966.0,700.8682780265808,416
0.016264377979719705,0.7000000000000001,982.6,702.8160827159882,417
0.016863127284445893,0.7500000000000001,1000.0,704.8132102489471,418
0.012740228811809522,0.8000000000000002,1000.0,706.7309658527374,419
0.013873235744996557,0.8500000000000002,1000.0,709.0617551803589,420
0.01677062928307515,0.9000000000000002,1000.0,711.1436471939087,421
0.01672661708384373,0.9500000000000003,1000.0,713.1758105754852,422
0.016090555807245083,1.0000000000000002,1000.0,715.0468974113464,423
0.018138431751698016,1.0500000000000003,1000.0,716.8722276687622,424
0.013721804275910193,1.1000000000000003,1000.0,718.7110569477081,425
0.01187313727520413,1.1500000000000004,1000.0,720.5290937423706,426
0.014529893576513311,1.2000000000000004,1000.0,722.3774707317352,427
0.01904998339344188,1.2500000000000004,1000.0,724.2182302474976,428
0.017725679268719742,1.3000000000000005,1000.0,726.0271413326263,429
0.01581037738121383,1.3500000000000005,1000.0,727.9462094306946,430
0.0149129946607854,1.4000000000000006,1000.0,729.8149969577789,431
