n_koeff,total_time,reward,novelty,iteration
2.800000000000008,680.7529299259186,446.6584419005573,0.037705170119471804,4545
2.750000000000008,680.9156992435455,440.90734250475305,0.03185784960302807,4546
2.750000000000008,681.1317784786224,438.3269176189695,0.035105121222288704,4547
2.750000000000008,681.3010249137878,434.6075589984279,0.04953384864994456,4548
2.750000000000008,681.4858975410461,435.35202039822065,0.03147542939554489,4549
2.750000000000008,681.6488013267517,433.88063865445235,0.04413452349987984,4550
2.700000000000008,681.8019263744354,421.99677339291577,0.031448698731377435,4551
2.700000000000008,681.9978747367859,419.6049327996791,0.10161397725122077,4552
2.700000000000008,682.2093968391418,417.1859503116712,0.10176895255404039,4553
2.700000000000008,682.4611992835999,412.8930081522678,0.09628991632294483,4554
2.700000000000008,682.6897737979889,405.24974619259984,0.10981395510200295,4555
2.750000000000008,682.952760219574,410.57010858026797,0.033567376630778155,4556
2.750000000000008,683.2066307067871,420.26456999399574,0.04100414029412604,4557
2.750000000000008,683.4227502346039,418.2190114947428,0.10021992509693262,4558
2.750000000000008,683.6232471466064,413.5800020744547,0.04671595464145842,4559
2.750000000000008,683.8394122123718,417.2281817563142,0.10518289833335016,4560
2.800000000000008,684.0243599414825,414.43395298298213,0.10369411400315082,4561
2.800000000000008,684.2248194217682,409.01535466644543,0.07154253060114855,4562
2.800000000000008,684.4409730434418,419.97600232792814,0.035475483024820315,4563
2.800000000000008,684.6258506774902,418.8784322901097,0.10180351686294768,4564
2.800000000000008,684.8264112472534,438.773438380994,0.052065982436711206,4565
2.750000000000008,685.011251449585,436.939961993523,0.08490054287329724,4566
2.750000000000008,685.2273592948914,437.13969581033564,0.09105051166403305,4567
2.750000000000008,685.4434776306152,444.2119448309775,0.10699558522382843,4568
2.750000000000008,685.6596257686615,455.570161379222,0.03445253796958553,4569
2.750000000000008,685.8600833415985,448.88803250743626,0.039995744840829656,4570
2.800000000000008,686.060610294342,445.7373076722811,0.03689917574885954,4571
2.800000000000008,686.2767248153687,442.3820698070616,0.13327983012323297,4572
2.800000000000008,686.477283000946,445.52842685394813,0.06548257262212129,4573
2.800000000000008,686.6622595787048,439.3860615742777,0.03795620144717929,4574
2.800000000000008,686.8627548217773,441.0698625353688,0.03721335736500944,4575
2.8500000000000076,687.0788407325745,442.7489840912829,0.032342263864553834,4576
2.8500000000000076,687.2794368267059,446.08458889061166,0.08864161622320493,4577
2.8500000000000076,687.4643423557281,452.7730565864773,0.03473942526147994,4578
2.8500000000000076,687.702584028244,447.03007546860414,0.047047781547830805,4579
2.8500000000000076,687.9031238555908,458.9285005060756,0.10497221999347076,4580
2.800000000000008,688.1036727428436,465.6186203301715,0.039009143281095955,4581
2.800000000000008,688.2663350105286,456.8502244627884,0.0955276128302803,4582
2.800000000000008,688.4668664932251,448.32350496751155,0.09472220660861992,4583
2.800000000000008,688.620454788208,444.2107962809703,0.11487522211546147,4584
2.800000000000008,688.7676100730896,440.499219951261,0.08773289267878696,4585
2.750000000000008,688.9368340969086,435.6488730869924,0.09890528017230524,4586
2.750000000000008,689.106112241745,418.9367277238427,0.10811938766844,4587
2.750000000000008,689.2532210350037,419.13958578866635,0.02872619214236029,4588
2.750000000000008,689.4003341197968,426.7563429191913,0.09461492881899028,4589
2.750000000000008,689.5539493560791,429.55060059539113,0.08925245783954924,4590
2.800000000000008,689.7232284545898,431.42262515885943,0.09585705265004096,4591
2.800000000000008,689.8703048229218,428.07718636946134,0.054971793919562265,4592
2.800000000000008,690.024035692215,436.4587606257072,0.10400951438768673,4593
2.800000000000008,690.1555187702179,435.8736267523743,0.045410242894091596,4594
2.800000000000008,690.3091402053833,444.0564524098356,0.0869646426195857,4595
2.750000000000008,690.4718787670135,445.3408888329159,0.04703853577335158,4596
2.750000000000008,690.609875202179,446.6301824263194,0.034146813955439385,4597
2.750000000000008,690.7569854259491,446.8151707762627,0.04122389718012624,4598
2.750000000000008,690.9106156826019,441.02221834899683,0.10102701907250553,4599
2.750000000000008,691.0421078205109,448.99309907552595,0.03795289549545304,4600
2.700000000000008,691.1892120838165,454.6305188685598,0.03549174218655464,4601
2.700000000000008,691.3428316116333,456.4937947893414,0.1045272388652794,4602
2.700000000000008,691.5121352672577,468.9490267965918,0.11600932202390687,4603
2.700000000000008,691.6748685836792,475.4443942882069,0.04815747711904102,4604
2.700000000000008,691.828560590744,482.85992889073515,0.04618843080080784,4605
2.6500000000000083,691.9756367206573,481.4270797877663,0.03200349229920473,4606
2.6500000000000083,692.1292977333069,472.1316848125212,0.09806387069008986,4607
2.6500000000000083,692.2920298576355,478.59218993551906,0.03641104348419544,4608
2.6500000000000083,692.4144051074982,482.6776646032273,0.03297355086485733,4609
2.6500000000000083,692.577173948288,481.07593888877255,0.036475943786740184,4610
2.6000000000000085,692.7464647293091,482.0055429264654,0.08726891449380034,4611
2.6000000000000085,692.9092092514038,485.55929800435786,0.10210482797573806,4612
2.6000000000000085,693.0785253047943,478.1244475046972,0.05797881018689445,4613
2.6000000000000085,693.2321491241455,480.46956960529315,0.03893175344374829,4614
2.6000000000000085,693.3636372089386,465.4108933559509,0.03220061635313278,4615
2.5500000000000087,693.5107491016388,462.4255153554524,0.02828809365746985,4616
2.5500000000000087,693.6643702983856,461.87578515086915,0.03594420312985877,4617
2.5500000000000087,693.8179941177368,457.21955127546636,0.03636296811410925,4618
2.5500000000000087,693.9963517189026,450.4966924625264,0.082291434368389,4619
2.5500000000000087,694.1499738693237,451.8029418996744,0.1008698962939309,4620
2.500000000000009,694.3192164897919,448.10372942110996,0.10422783580265038,4621
2.500000000000009,694.4507122039795,451.82952483959036,0.1064463114690027,4622
