total_time,n_koeff,reward,novelty,iteration
1247.3313701152802,0.0,1034.8654972630948,4.4162,315
1253.011935710907,0.0,1034.9024090928283,0.7844,316
1258.578428030014,0.0,1034.8979482137977,11.5557,317
1264.2423076629639,0.0,1034.9304128231315,8.248099999999999,318
1270.2900686264038,0.0,1034.9826801496959,10.524299999999998,319
1275.86137509346,0.0,1034.9901465143107,21.4677,320
1282.6514360904694,0.0,1035.0733307301257,10.172099999999999,321
1289.3204486370087,0.0,1035.1288157623683,1.9604999999999995,322
1295.8601984977722,0.0,1035.1861431888283,4.9684,323
1302.2528774738312,0.0,1035.2264761600247,3.7965,324
1308.9860005378723,0.0,1035.2195323631327,4.7924999999999995,325
1315.2984011173248,0.0,1035.2538269290644,3.8761999999999994,326
1321.5661997795105,0.0,1035.327057135448,12.403999999999998,327
1327.8034093379974,0.05,1035.376759989559,3.5602,328
1334.079002380371,0.0,1035.3926612591233,4.0563,329
1340.349864244461,0.0,1035.3557326671894,8.6523,330
1346.6346123218536,0.0,1035.3438330650615,5.084499999999999,331
1352.8000710010529,0.0,1035.3467565147555,1.9163000000000003,332
1359.218316078186,0.0,1035.3288881716412,2.7404999999999995,333
1366.0363352298737,0.0,1035.386056607091,2.7607,334
1372.5954177379608,0.0,1035.4319522847545,8.7163,335
1378.3872029781342,0.0,1035.4458468516398,3.8443,336
1384.6856224536896,0.0,1035.4535756707105,2.4882999999999997,337
1390.4861953258514,0.0,1035.4983726228058,17.9517,338
1396.2363638877869,0.0,1035.5083509080403,6.2361,339
1402.3919234275818,0.0,1035.477131212935,4.132099999999999,340
1408.182243347168,0.0,1035.4342829033,3.6403999999999996,341
1413.9016861915588,0.0,1035.4338769434523,19.727999999999998,342
1419.915054321289,0.0,1035.3897527592624,8.4404,343
1425.804111480713,0.0,1035.3588988058777,0.4365000000000001,344
1431.6859333515167,0.05,1035.3465603553198,2.4645999999999995,345
1438.2949137687683,0.0,1035.383315816193,15.9882,346
1444.9949700832367,0.0,1035.3975248755312,1.7360999999999998,347
1451.2295815944672,0.0,1035.3974965161453,4.24,348
1456.8935675621033,0.0,1035.4015648000757,4.3202,349
1463.03773021698,0.0,1035.412311934864,7.268299999999999,350
1468.8931941986084,0.0,1035.4621492669503,14.691899999999999,351
1474.917283296585,0.0,1035.4621957639029,10.6044,352
1480.8553767204285,0.05,1035.4414297119795,16.5201,353
1486.8083658218384,0.0,1035.4213878500657,3.1445999999999996,354
1492.73242521286,0.0,1035.442502930404,8.400199999999998,355
1498.4896490573883,0.0,1035.431327637293,6.3763,356
1504.4279000759125,0.0,1035.4320426032218,8.9203,357
1510.1113719940186,0.0,1035.4018474932877,6.084,358
1515.8979833126068,0.0,1035.3595601697316,4.416399999999999,359
1521.6952033042908,0.0,1035.3446683466502,12.791799999999999,360
1528.4689593315125,0.0,1035.3357503634436,2.5126999999999993,361
1535.3192930221558,0.0,1035.3389559937107,4.940499999999999,362
1541.9898920059204,0.0,1035.3193513390402,5.2204999999999995,363
1548.237830400467,0.0,1035.2756273228747,0.8125999999999999,364
1554.0565819740295,0.0,1035.2785151978737,6.0081999999999995,365
1560.2763752937317,0.0,1035.2450944410643,12.044299999999998,366
1566.2999761104584,0.0,1035.235037995767,4.0363,367
1572.9077219963074,0.0,1035.2484081014616,7.068599999999999,368
1578.8062553405762,0.0,1035.2707994513532,4.8963,369
1585.4912295341492,0.0,1035.2898986907858,9.484100000000002,370
1591.997492313385,0.0,1035.2802367227225,22.876000000000005,371
1598.088160276413,0.0,1035.2605026820238,3.6364,372
1604.2117154598236,0.0,1035.229164892292,13.3923,373
1610.645043849945,0.0,1035.243583535925,16.616,374
1617.0869381427765,0.0,1035.2746342166993,2.5406999999999997,375
1623.082442998886,0.0,1035.2937681685132,0.8925000000000002,376
1629.2757668495178,0.0,1035.2532157050637,7.036599999999998,377
1635.3750026226044,0.0,1035.2216219140528,5.9925,378
1641.7525386810303,0.0,1035.2441694306146,1.2086000000000003,379
1647.6993975639343,0.0,1035.297794216599,3.3404,380
1653.8380541801453,0.0,1035.3543265487097,10.8603,381
1659.8023762702942,0.0,1035.4008774441133,5.2764999999999995,382
1665.8648564815521,0.0,1035.4254829941935,4.5845,383
1672.0911800861359,0.0,1035.4062094584558,10.7325,384
1678.1004467010498,0.05,1035.4149557911185,18.2201,385
1683.8093552589417,0.0,1035.4514712704142,12.983999999999998,386
1690.0079581737518,0.0,1035.467416732923,10.0644,387
1695.6328828334808,0.0,1035.4754747457246,12.835899999999999,388
1701.9470291137695,0.0,1035.50280877563,9.288599999999999,389
1707.936092376709,0.0,1035.546752528248,14.7282,390
1713.8887102603912,0.0,1035.5982594612449,7.840400000000001,391
1719.8048017024994,0.0,1035.5826823629172,10.124400000000001,392
1725.593561410904,0.0,1035.62650374291,14.4081,393
1731.611680984497,0.0,1035.6724131352319,4.0285,394
1737.5144317150116,0.0,1035.7124223242843,8.3761,395
1743.3981776237488,0.0,1035.6922896788344,7.780399999999999,396
1749.701001882553,0.0,1035.720906354787,7.7446,397
1755.9678671360016,0.0,1035.7533651203644,3.076599999999999,398
1762.2450821399689,0.0,1035.7207704601706,3.1207,399
