total timesteps,total_time,num_episodes,ep_rew_mean,value_loss,total_loss,entropy_loss,policy_gradient_loss
794624,783.1272053718567,15995,7614.00806078,1.4843216837296496,1.4892250167113754,1.1231099296361209,0.004903332981725914
802816,790.9886271953583,16021,4970.33869812,1.5200255177041981,1.5280066410017716,1.1133455967530608,0.00798112329757363
811008,798.8918089866638,16037,4128.69503544,2.4154475345276296,2.4218517156576818,1.1141170723363758,0.00640418113005177
819200,807.0530922412872,16048,4274.69007382,1.7545087522477842,1.7606788727765328,1.1141117868945003,0.006170120528748463
827392,814.8228237628937,16059,5462.853909539999,1.3235182085743873,1.3312890313038537,1.1014702739194036,0.00777082272946656
835584,822.8228833675385,16071,6060.156570239999,1.3141178483667317,1.3206518997471055,1.1005182828754188,0.0065340513803738235
843776,830.8636064529419,16080,6528.22922772,1.7289597042778042,1.7369654245339183,1.1190112778916954,0.008005720256114218
851968,838.7544870376587,16089,7391.12627502,1.2653584287982085,1.2693877864551326,1.1288643104955554,0.004029357656923911
860160,846.8965935707092,16101,7071.60401014,1.4117242991778767,1.4158413454018537,1.1412036325782537,0.00411704622397699
868352,855.0062525272369,16114,7044.464971519999,1.608993875962915,1.6142512160460154,1.1445389993488788,0.005257340083100583
876544,863.1441972255707,16126,6583.38160926,1.731501252501039,1.7382348408280428,1.1278285201638938,0.006733588327003916
884736,871.1602067947388,16137,6185.569854639999,1.8158774577779695,1.8195957446862816,1.1240068262442946,0.003718286908312228
892928,879.2172429561615,16146,6354.802729239999,1.4499028697609901,1.4557835960819898,1.1220134435221554,0.0058807263209996585
901120,887.1728866100311,16160,6839.66024728,1.4864277096959995,1.4911087973859654,1.0953690702095629,0.004681087689965893
909312,895.0622396469116,16169,7133.00123724,2.0269937163044234,2.0308863661659244,1.1002277925610542,0.003892649861501338
917504,903.387110710144,16181,7132.59627408,1.5202635980851482,1.5267443549634165,1.0909264281392097,0.0064807568782684205
925696,911.384859085083,16190,7110.56620066,1.8094033597735688,1.8120133172884085,1.082385040074587,0.0026099575148396423
933888,919.1428308486938,16202,7204.69554638,1.284407606718014,1.2888027645815685,1.0907878205180168,0.004395157863554355
942080,927.0453591346741,16215,6795.854961740001,1.950359461439075,1.9553947645498326,1.0939517844468356,0.00503530311075763
950272,934.692093372345,16228,6542.716725460001,1.8246412082517054,1.8334557506831692,1.0873458171263337,0.008814542431463793
958464,942.4198055267334,16243,6003.54077902,1.9094360801071162,1.9127625681614209,1.0583564598113298,0.003326488054304786
966656,950.2146015167236,16257,5612.43462586,2.0642133661545814,2.0699420082458992,1.0432386465370656,0.005728642091318108
974848,958.0070085525513,16273,5237.060373419999,1.9503860957978758,1.956495589468829,1.023866799660027,0.0061094936709531426
983040,965.961056470871,16285,5335.879598720002,1.8959250591142336,1.9004094062984482,1.0228884402662515,0.004484347184214484
991232,973.9930503368378,16298,5591.32928398,1.5167258166125976,1.5182100540848382,1.0290037512779235,0.0014842374722406314
999424,982.214034318924,16309,5845.11531856,2.0838400051987263,2.0874516204869193,1.0379248306155204,0.0036116152881932504
1007616,990.6228733062744,16317,6692.666820419999,1.679995008869446,1.6856183242267755,1.0459008684381843,0.005623315357329351
