total timesteps,mean_int_reward,num_episodes,ep_rew_mean,total_time,intrinsic_loss,entropy_loss,policy_gradient_loss,value_loss,total_loss
909312,1.8284043e-15,21599,4580.86303764,1950.4003641605377,4.7073699495987946e-08,0.9627270574681461,0.00947493688549865,1.967492554616183,1.9769675150385315
917504,2.0745938e-15,21610,4964.96998416,1967.619801044464,1.5161132519701024e-07,0.9625700800679624,0.011513679968366762,1.8363509093876929,1.847864665161722
925696,2.4181147e-15,21620,5449.14874374,1985.0734765529633,9.261021256974905e-09,0.9800327312201261,0.0038111765390871867,1.2432808617304545,1.2470920429000523
933888,1.8087831e-16,21633,6167.92693688,2002.4723827838898,2.387198524810702e-08,1.0008647232782095,0.009061083296035994,1.2297647215513279,1.2388258167833566
942080,1.530294e-16,21642,6452.71793784,2020.1318786144257,6.370771749228659e-08,1.0105008218437432,0.008760649497683085,1.6978578209207627,1.7066185022723044
950272,1.0200245e-15,21652,6961.586404540001,2037.625329732895,1.4518386202749182e-07,1.0017537774052472,0.008387736673119043,1.218321881411248,1.226709690676298
958464,1.9383917e-14,21671,5980.474253660001,2055.1992650032043,8.263361130148028e-08,1.0156068666372449,0.00560235683132472,1.3057474036177155,1.3113498017658458
966656,1.1774455e-14,21687,5301.0129462,2072.676417827606,2.732999781363682e-08,1.0309394793584943,0.005427825224553889,2.2183676493004896,2.223795488190042
974848,4.1590444e-15,21698,5411.1342104000005,2090.3607749938965,1.728998654074252e-07,1.0500638790428638,0.008707114165657398,1.6940578682872,1.70276506890279
983040,1.2026155e-16,21708,5474.414721779999,2108.5434305667877,8.310062133863247e-10,1.0469325970858336,0.011029970251286955,1.5978042078873842,1.6088341785541744
991232,2.7913507e-15,21719,6562.30352928,2125.991498708725,2.9179308249282708e-08,1.0500468101352454,0.006798345241192494,1.276702891732566,1.2835012515634125
999424,7.513682e-16,21727,7005.64968956,2143.17080950737,1.3473545418772604e-08,1.0371763810515404,0.009131861376325845,1.5553663253493142,1.5644981934624127
1007616,3.2961827e-16,21739,7508.378297980001,2160.4255726337433,4.667594698460264e-09,1.0216159395873547,0.01073731446318026,1.287880840676371,1.2986181574733489
